Id,Category
2997,0
2998,0
2999,0
3000,0
3001,1
3002,1
3003,0
3004,1
3005,1
3006,0
3007,1
3008,0
3009,1
3010,0
3011,0
3012,1
3013,0
3014,0
3015,1
3016,1
3017,0
3018,0
3019,1
3020,1
3021,1
3022,1
3023,0
3024,0
3025,1
3026,0
3027,1
3028,0
3029,0
3030,0
3031,1
3032,1
3033,1
3034,1
3035,0
3036,0
3037,1
3038,0
3039,1
3040,1
3041,1
3042,1
3043,1
3044,0
3045,0
3046,1
3047,0
3048,0
3049,0
3050,1
3051,1
3052,1
3053,0
3054,1
3055,1
3056,0
3057,1
3058,1
3059,0
3060,1
3061,0
3062,0
3063,0
3064,0
3065,1
3066,1
3067,1
3068,1
3069,0
3070,1
3071,0
3072,1
3073,1
3074,1
3075,0
3076,0
3077,0
3078,0
3079,0
3080,1
3081,1
3082,0
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,0
3090,1
3091,0
3092,0
3093,0
3094,1
3095,0
3096,1
3097,1
3098,0
3099,1
3100,1
3101,0
3102,0
3103,1
3104,0
3105,1
3106,1
3107,1
3108,1
3109,0
3110,0
3111,0
3112,1
3113,0
3114,0
3115,1
3116,0
3117,1
3118,1
3119,1
3120,1
3121,0
3122,1
3123,0
3124,0
3125,1
3126,1
3127,1
3128,1
3129,0
3130,0
3131,0
3132,1
3133,0
3134,1
3135,0
3136,0
3137,1
3138,0
3139,0
3140,0
3141,0
3142,1
3143,1
3144,1
3145,0
3146,0
3147,1
3148,1
3149,1
3150,0
3151,1
3152,0
3153,1
3154,1
3155,1
3156,0
3157,0
3158,0
3159,1
3160,1
3161,0
3162,1
3163,0
3164,0
3165,0
3166,1
3167,0
3168,1
3169,1
3170,1
3171,1
3172,1
3173,1
3174,0
3175,1
3176,1
3177,1
3178,1
3179,0
3180,1
3181,0
3182,0
3183,1
3184,0
3185,1
3186,0
3187,0
3188,1
3189,1
3190,0
3191,1
3192,1
3193,0
3194,1
3195,1
3196,1
3197,1
3198,1
3199,0
3200,1
3201,0
3202,1
3203,1
3204,0
3205,1
3206,0
3207,1
3208,1
3209,0
3210,0
3211,1
3212,0
3213,0
3214,1
3215,0
3216,1
3217,1
3218,1
3219,0
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,0
3227,0
3228,1
3229,1
3230,1
3231,1
3232,1
3233,0
3234,1
3235,1
3236,0
3237,1
3238,1
3239,1
3240,0
3241,0
3242,1
3243,0
3244,1
3245,1
3246,0
3247,0
3248,1
3249,1
3250,0
3251,0
3252,1
3253,0
3254,1
3255,0
3256,0
3257,1
3258,1
3259,1
3260,0
3261,1
3262,0
3263,0
3264,0
3265,1
3266,1
3267,1
3268,1
3269,0
3270,1
3271,1
3272,0
3273,0
3274,1
3275,1
3276,0
3277,0
3278,1
3279,1
3280,0
3281,0
3282,1
3283,1
3284,1
3285,0
3286,0
3287,0
3288,1
3289,1
3290,1
3291,0
3292,0
3293,0
3294,0
3295,0
3296,1
3297,0
3298,1
3299,1
3300,0
3301,0
3302,0
3303,1
3304,0
3305,1
3306,1
3307,1
3308,0
3309,1
3310,1
3311,1
3312,1
3313,1
3314,0
3315,1
3316,0
3317,0
3318,1
3319,0
3320,1
3321,1
3322,1
3323,0
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,1
3338,0
3339,0
3340,1
3341,1
3342,1
3343,0
3344,1
3345,0
3346,1
3347,0
3348,1
3349,0
3350,0
3351,0
3352,0
3353,1
3354,0
3355,0
3356,0
3357,1
3358,0
3359,0
3360,0
3361,1
3362,1
3363,1
3364,1
3365,1
3366,0
3367,1
3368,1
3369,0
3370,1
3371,1
3372,0
3373,0
3374,1
3375,0
3376,1
3377,0
3378,0
3379,1
3380,0
3381,1
3382,1
3383,1
3384,1
3385,0
3386,0
3387,0
3388,0
3389,1
3390,0
3391,1
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,1
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,1
3411,1
3412,0
3413,0
3414,0
3415,1
3416,1
3417,1
3418,1
3419,1
3420,1
3421,0
3422,0
3423,0
3424,0
3425,0
3426,0
3427,1
3428,0
3429,0
3430,0
3431,0
3432,1
3433,1
3434,1
3435,0
3436,1
3437,0
3438,1
3439,1
3440,1
3441,0
3442,0
3443,0
3444,0
3445,0
3446,1
3447,1
3448,0
3449,1
3450,1
3451,1
3452,0
3453,1
3454,1
3455,1
3456,0
3457,1
3458,1
3459,0
3460,0
3461,1
3462,1
3463,0
3464,1
3465,1
3466,0
3467,0
3468,0
3469,1
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,0
3478,1
3479,0
3480,1
3481,0
3482,0
3483,1
3484,1
3485,0
3486,1
3487,1
3488,0
3489,0
3490,0
3491,0
3492,1
3493,0
3494,1
3495,1
3496,0
3497,0
3498,0
3499,1
3500,1
3501,0
3502,1
3503,1
3504,1
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,1
3514,0
3515,1
3516,0
3517,0
3518,1
3519,1
3520,1
3521,0
3522,0
3523,1
3524,0
3525,1
3526,1
3527,0
3528,1
3529,1
3530,0
3531,1
3532,1
3533,1
3534,0
3535,0
3536,0
3537,0
3538,1
3539,0
3540,1
3541,1
3542,0
3543,0
3544,0
3545,1
3546,1
3547,0
3548,0
3549,0
3550,0
3551,1
3552,0
3553,0
3554,1
3555,0
3556,1
3557,1
3558,0
3559,0
3560,0
3561,1
3562,0
3563,1
3564,1
3565,0
3566,1
3567,0
3568,1
3569,0
3570,0
3571,0
3572,1
3573,1
3574,1
3575,1
3576,0
3577,1
3578,0
3579,1
3580,0
3581,1
3582,0
3583,1
3584,0
3585,0
3586,1
3587,1
3588,1
3589,1
3590,1
3591,1
3592,0
3593,0
3594,0
3595,1
3596,1
3597,1
3598,1
3599,1
3600,0
3601,0
3602,0
3603,0
3604,1
3605,1
3606,1
3607,1
3608,0
3609,0
3610,1
3611,1
3612,0
3613,0
3614,0
3615,1
3616,1
3617,0
3618,1
3619,0
3620,1
3621,0
3622,0
3623,0
3624,1
3625,1
3626,1
3627,0
3628,0
3629,1
3630,1
3631,0
3632,0
3633,1
3634,1
3635,1
3636,0
3637,1
3638,1
3639,0
3640,1
3641,0
3642,0
3643,1
3644,0
3645,0
3646,0
3647,0
3648,1
3649,1
3650,1
3651,1
3652,1
3653,1
3654,0
3655,0
3656,0
3657,0
3658,0
3659,0
3660,1
3661,1
3662,1
3663,1
3664,1
3665,1
3666,0
3667,1
3668,1
3669,1
3670,1
3671,1
3672,1
3673,0
3674,1
3675,0
3676,0
3677,1
3678,1
3679,1
3680,1
3681,1
3682,0
3683,0
3684,1
3685,0
3686,0
3687,1
3688,1
3689,0
3690,0
3691,0
3692,1
3693,1
3694,1
3695,1
3696,0
3697,1
3698,1
3699,1
3700,0
3701,0
3702,0
3703,1
3704,0
3705,1
3706,1
3707,1
3708,0
3709,0
3710,0
3711,1
3712,0
3713,1
3714,0
3715,1
3716,1
3717,1
3718,0
3719,1
3720,1
3721,1
3722,1
3723,0
3724,1
3725,1
3726,1
3727,0
3728,0
3729,0
3730,1
3731,0
3732,0
3733,1
3734,1
3735,1
3736,1
3737,0
3738,1
3739,0
3740,0
3741,0
3742,1
3743,0
3744,1
3745,1
3746,0
3747,1
3748,1
3749,0
3750,1
3751,1
3752,0
3753,1
3754,0
3755,0
3756,0
3757,1
3758,0
3759,0
3760,1
3761,0
3762,1
3763,1
3764,0
3765,1
3766,0
3767,0
3768,1
3769,1
3770,0
3771,0
3772,1
3773,1
3774,0
3775,1
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,1
3783,1
3784,1
3785,1
3786,1
3787,0
3788,1
3789,0
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,1
3797,1
3798,1
3799,0
3800,0
3801,1
3802,0
3803,1
3804,0
3805,0
3806,1
3807,0
3808,1
3809,0
3810,0
3811,0
3812,1
3813,0
3814,1
3815,0
3816,1
3817,0
3818,1
3819,1
3820,1
3821,0
3822,0
3823,1
3824,1
3825,1
3826,1
3827,1
3828,0
3829,0
3830,0
3831,1
3832,0
3833,0
3834,1
3835,1
3836,0
3837,1
3838,0
3839,1
3840,0
3841,1
3842,0
3843,1
3844,0
3845,1
3846,0
3847,0
3848,1
3849,1
3850,1
3851,1
3852,0
3853,1
3854,0
3855,0
3856,0
3857,0
3858,0
3859,1
3860,0
3861,0
3862,0
3863,1
3864,0
3865,0
3866,0
3867,0
3868,1
3869,0
3870,1
3871,1
3872,0
3873,1
3874,1
3875,1
3876,1
3877,0
3878,1
3879,1
3880,0
3881,0
3882,0
3883,1
3884,0
3885,0
3886,0
3887,0
3888,1
3889,1
3890,1
3891,0
3892,0
3893,0
3894,0
3895,1
3896,1
3897,1
3898,1
3899,1
3900,0
3901,1
3902,0
3903,1
3904,0
3905,0
3906,0
3907,0
3908,1
3909,0
3910,1
3911,1
3912,0
3913,1
3914,0
3915,0
3916,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,0
3923,0
3924,1
3925,0
3926,1
3927,0
3928,0
3929,0
3930,1
3931,0
3932,1
3933,0
3934,1
3935,1
3936,1
3937,0
3938,1
3939,1
3940,0
3941,0
3942,1
3943,1
3944,0
3945,1
3946,0
3947,1
3948,0
3949,0
3950,0
3951,1
3952,1
3953,0
3954,0
3955,1
3956,1
3957,0
3958,0
3959,1
3960,0
3961,1
3962,0
3963,0
3964,0
3965,1
3966,1
3967,0
3968,0
3969,1
3970,0
3971,1
3972,0
3973,1
3974,1
3975,1
3976,1
3977,1
3978,0
3979,1
3980,1
3981,0
3982,0
3983,0
3984,0
3985,0
3986,1
3987,0
3988,0
3989,0
3990,1
3991,1
3992,1
3993,0
3994,0
3995,1
3996,1
3997,1
3998,1
3999,0
4000,0
4001,1
4002,0
4003,0
4004,0
4005,1
4006,1
4007,1
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,1
4015,0
4016,1
4017,1
4018,0
4019,0
4020,0
4021,0
4022,0
4023,0
4024,0
4025,0
4026,0
4027,1
4028,1
4029,0
4030,1
4031,0
4032,0
4033,1
4034,1
4035,1
4036,0
4037,1
4038,0
4039,1
4040,1
4041,1
4042,0
4043,0
4044,0
4045,0
4046,1
4047,1
4048,1
4049,1
4050,1
4051,1
4052,0
4053,1
4054,1
4055,0
4056,0
4057,0
4058,0
4059,0
4060,1
4061,1
4062,1
4063,1
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,1
4071,0
4072,0
4073,1
4074,1
4075,1
4076,0
4077,1
4078,0
4079,1
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,1
4089,1
4090,0
4091,0
4092,1
4093,1
4094,0
4095,0
4096,1
4097,0
4098,0
4099,0
4100,0
4101,0
4102,1
4103,1
4104,1
4105,1
4106,0
4107,0
4108,0
4109,0
4110,1
4111,1
4112,0
4113,1
4114,1
4115,1
4116,1
4117,1
4118,0
4119,0
4120,0
4121,1
4122,1
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,1
4130,0
4131,1
4132,1
4133,1
4134,0
4135,1
4136,0
4137,0
4138,0
4139,0
4140,1
4141,0
4142,0
4143,0
4144,0
4145,1
4146,1
4147,0
4148,1
4149,1
4150,0
4151,1
4152,0
4153,0
4154,1
4155,0
4156,1
4157,0
4158,1
4159,1
4160,1
4161,1
4162,0
4163,0
4164,0
4165,0
4166,1
4167,0
4168,1
4169,0
4170,0
4171,1
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,1
4179,1
4180,0
4181,1
4182,1
4183,1
4184,0
4185,1
4186,1
4187,0
4188,1
4189,0
4190,0
4191,1
4192,0
4193,1
4194,0
4195,1
4196,0
4197,1
4198,1
4199,1
4200,1
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,1
4210,1
4211,1
4212,0
4213,0
4214,1
4215,1
4216,0
4217,1
4218,0
4219,1
4220,1
4221,0
4222,0
4223,0
4224,0
4225,1
4226,1
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,1
4236,1
4237,1
4238,0
4239,0
4240,0
4241,0
4242,1
4243,0
4244,0
4245,0
4246,1
4247,1
4248,1
4249,0
4250,0
4251,0
4252,0
4253,1
4254,0
4255,0
4256,0
4257,1
4258,1
4259,0
4260,0
4261,0
4262,1
4263,1
4264,1
4265,1
4266,0
4267,1
4268,1
4269,1
4270,0
4271,1
4272,1
4273,0
4274,1
4275,1
4276,0
4277,0
4278,1
4279,0
4280,1
4281,0
4282,0
4283,1
4284,1
4285,1
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,1
4294,1
4295,0
4296,1
4297,1
4298,1
4299,0
4300,1
4301,0
4302,0
4303,1
4304,0
4305,1
4306,1
4307,1
4308,1
4309,1
4310,0
4311,1
4312,1
4313,1
4314,0
4315,0
4316,0
4317,0
4318,1
4319,1
4320,0
4321,0
4322,0
4323,0
4324,1
4325,1
4326,0
4327,0
4328,0
4329,1
4330,0
4331,0
4332,1
4333,0
4334,0
4335,0
4336,1
4337,0
4338,1
4339,0
4340,0
4341,0
4342,0
4343,0
4344,1
4345,1
4346,1
4347,1
4348,0
4349,0
4350,1
4351,1
4352,0
4353,0
4354,0
4355,0
4356,1
4357,1
4358,0
4359,1
4360,1
4361,1
4362,1
4363,1
4364,0
4365,0
4366,0
4367,1
4368,0
4369,1
4370,1
4371,0
4372,0
4373,1
4374,0
4375,1
4376,1
4377,0
4378,0
4379,0
4380,0
4381,1
4382,0
4383,1
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,1
4392,0
4393,0
4394,0
4395,0
4396,1
4397,0
4398,0
4399,1
4400,0
4401,1
4402,0
4403,0
4404,0
4405,1
4406,1
4407,0
4408,1
4409,0
4410,1
4411,1
4412,1
4413,0
4414,1
4415,1
4416,0
4417,1
4418,0
4419,0
4420,1
4421,1
4422,0
4423,0
4424,0
4425,1
4426,1
4427,0
4428,1
4429,1
4430,1
4431,0
4432,1
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,1
4440,1
4441,1
4442,1
4443,0
4444,0
4445,0
4446,1
4447,0
4448,1
4449,1
4450,1
4451,0
4452,1
4453,0
4454,0
4455,0
4456,1
4457,0
4458,1
4459,1
4460,1
4461,0
4462,1
4463,1
4464,1
4465,1
4466,0
4467,0
4468,0
4469,1
4470,0
4471,0
4472,1
4473,1
4474,1
4475,0
4476,0
4477,1
4478,1
4479,1
4480,0
4481,0
4482,0
4483,0
4484,1
4485,0
4486,0
4487,1
4488,0
4489,0
4490,1
4491,0
4492,1
4493,0
4494,1
4495,0
4496,1
4497,1
4498,0
4499,0
4500,1
4501,0
4502,0
4503,1
4504,0
4505,0
4506,1
4507,0
4508,0
4509,1
4510,0
4511,1
4512,0
4513,0
4514,1
4515,0
4516,0
4517,1
4518,1
4519,1
4520,0
4521,1
4522,0
4523,0
4524,0
4525,1
4526,1
4527,1
4528,0
4529,0
4530,0
4531,0
4532,1
4533,1
4534,1
4535,1
4536,1
4537,0
4538,0
4539,1
4540,0
4541,1
4542,1
4543,1
4544,1
4545,1
4546,1
4547,1
4548,0
4549,0
4550,0
4551,0
4552,0
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,0
4564,0
4565,1
4566,0
4567,0
4568,1
4569,1
4570,0
4571,0
4572,1
4573,1
4574,0
4575,1
4576,0
4577,0
4578,0
4579,0
4580,1
4581,0
4582,0
4583,1
4584,1
4585,1
4586,1
4587,1
4588,1
4589,1
4590,0
4591,1
4592,0
4593,0
4594,0
4595,1
4596,1
4597,0
4598,1
4599,1
4600,0
4601,0
4602,1
4603,1
4604,1
4605,0
4606,0
4607,1
4608,0
4609,1
4610,1
4611,0
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,1
4619,1
4620,1
4621,1
4622,0
4623,0
4624,0
4625,0
4626,0
4627,1
4628,1
4629,1
4630,1
4631,1
4632,0
4633,0
4634,0
4635,1
4636,0
4637,1
4638,1
4639,1
4640,1
4641,1
4642,1
4643,0
4644,0
4645,0
4646,1
4647,1
4648,1
4649,0
4650,1
4651,0
4652,1
4653,0
4654,1
4655,1
4656,1
4657,0
4658,0
4659,1
4660,1
4661,0
4662,0
4663,0
4664,1
4665,1
4666,0
4667,1
4668,0
4669,0
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,0
4679,1
4680,1
4681,1
4682,0
4683,1
4684,1
4685,1
4686,0
4687,1
4688,1
4689,1
4690,0
4691,0
4692,0
4693,0
4694,1
4695,0
4696,1
4697,1
4698,1
4699,0
4700,0
4701,1
4702,0
4703,0
4704,1
4705,1
4706,0
4707,0
4708,1
4709,1
4710,1
4711,0
4712,1
4713,0
4714,0
4715,0
4716,0
4717,0
4718,1
4719,1
4720,0
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,0
4729,0
4730,0
4731,0
4732,1
4733,1
4734,1
4735,1
4736,0
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,0
4749,0
4750,1
4751,0
4752,0
4753,1
4754,0
4755,0
4756,1
4757,0
4758,1
4759,1
4760,1
4761,1
4762,0
4763,1
4764,0
4765,1
4766,1
4767,0
4768,0
4769,1
4770,0
4771,1
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,1
4779,1
4780,0
4781,1
4782,1
4783,1
4784,1
4785,1
4786,0
4787,1
4788,0
4789,1
4790,1
4791,0
4792,0
4793,0
4794,0
4795,1
4796,0
4797,1
4798,0
4799,1
4800,0
4801,0
4802,0
4803,1
4804,0
4805,1
4806,1
4807,0
4808,1
4809,1
4810,0
4811,1
4812,1
4813,1
4814,0
4815,1
4816,1
4817,0
4818,0
4819,0
4820,1
4821,1
4822,1
4823,0
4824,0
4825,1
4826,1
4827,0
4828,0
4829,1
4830,1
4831,0
4832,0
4833,0
4834,1
4835,0
4836,1
4837,0
4838,1
4839,1
4840,0
4841,0
4842,1
4843,0
4844,0
4845,1
4846,0
4847,1
4848,0
4849,0
4850,1
4851,1
4852,0
4853,1
4854,0
4855,1
4856,0
4857,1
4858,0
4859,0
4860,1
4861,0
4862,0
4863,1
4864,1
4865,0
4866,1
4867,1
4868,0
4869,1
4870,0
4871,0
4872,0
4873,1
4874,0
4875,0
4876,0
4877,1
4878,0
4879,0
4880,1
4881,1
4882,1
4883,1
4884,1
4885,0
4886,0
4887,1
4888,1
4889,1
4890,1
4891,0
4892,1
4893,1
4894,0
4895,1
4896,1
4897,1
4898,1
4899,0
4900,0
4901,0
4902,1
4903,1
4904,1
4905,1
4906,0
4907,1
4908,1
4909,1
4910,1
4911,0
4912,0
4913,0
4914,1
4915,0
4916,1
4917,1
4918,1
4919,1
4920,0
4921,1
4922,0
4923,1
4924,1
4925,0
4926,0
4927,1
4928,0
4929,1
4930,0
4931,1
4932,1
4933,1
4934,1
4935,1
4936,0
4937,0
4938,1
4939,0
4940,1
4941,0
4942,1
4943,0
4944,0
4945,1
4946,0
4947,1
4948,1
4949,0
4950,0
4951,1
4952,1
4953,0
4954,0
4955,0
4956,1
4957,0
4958,1
4959,1
4960,0
4961,0
4962,1
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,1
4970,0
4971,0
4972,0
4973,1
4974,0
4975,1
4976,0
4977,1
4978,1
4979,1
4980,1
4981,1
4982,1
4983,0
4984,0
4985,1
4986,1
4987,0
4988,1
4989,1
4990,0
4991,1
4992,0
4993,0
4994,1
4995,0
4996,1
4997,1
4998,1
4999,1
